CustomerID,recency,frequency,monetary,average_order_value,will_purchase,snapshot_date
13240,65,3,1247.81,415.93666666666667,1,2011-06-01
13241,219,1,115.58,115.58,0,2011-06-01
13242,21,4,318.5,79.625,0,2011-06-01
13243,11,4,985.38,246.34500000000003,0,2011-06-01
13245,240,1,558.72,558.72,0,2011-06-01
13246,14,9,3048.65,338.7388888888889,1,2011-06-01
13249,69,4,883.76,220.94,0,2011-06-01
13250,268,2,256.04,128.01999999999998,0,2011-06-01
13251,210,1,252.68,252.68,0,2011-06-01
13252,202,1,52.4,52.4,0,2011-06-01
13253,147,2,1422.8,711.4000000000001,0,2011-06-01
13254,184,1,51.410000000000004,51.410000000000004,0,2011-06-01
13255,181,2,730.65,365.325,0,2011-06-01
13257,244,1,149.75,149.75,0,2011-06-01
13258,13,3,561.22,187.07333333333335,0,2011-06-01
13259,205,2,314.05,157.02499999999998,0,2011-06-01
13261,76,2,944.1,472.05,0,2011-06-01
13262,71,2,341.04,170.51999999999998,0,2011-06-01
13263,6,18,4541.37,252.29833333333332,1,2011-06-01
13264,250,1,722.5600000000001,722.5600000000001,0,2011-06-01
13265,53,2,1124.88,562.44,1,2011-06-01
13266,11,8,2493.63,311.70375,1,2011-06-01
13267,7,21,5015.05,238.81190476190477,0,2011-06-01
13268,6,5,1837.78,367.55600000000004,1,2011-06-01
13269,26,11,4028.71,366.24636363636364,1,2011-06-01
13270,174,1,1180.0,1180.0,0,2011-06-01
13274,217,1,360.85,360.85,0,2011-06-01
13275,191,1,61.5,61.5,0,2011-06-01
13276,205,2,951.5,475.75,0,2011-06-01
13277,188,3,264.9,88.3,0,2011-06-01
13278,207,2,595.43,297.71500000000003,0,2011-06-01
13280,124,5,1728.6299999999999,345.726,0,2011-06-01
13281,247,1,350.85,350.85,0,2011-06-01
13282,28,2,525.75,262.875,1,2011-06-01
13284,138,1,201.19,201.19,0,2011-06-01
13285,34,2,1173.27,586.635,0,2011-06-01
13288,251,3,378.97,126.32333333333334,0,2011-06-01
13290,246,1,208.63,208.63,0,2011-06-01
13291,222,6,1834.63,305.77166666666665,0,2011-06-01
13292,92,4,665.14,166.285,0,2011-06-01
13293,200,3,446.81,148.93666666666667,0,2011-06-01
13294,57,1,483.65,483.65,1,2011-06-01
13295,167,3,795.47,265.1566666666667,0,2011-06-01
13296,231,4,583.76,145.94,0,2011-06-01
13297,193,3,2278.77,759.59,0,2011-06-01
13299,76,3,1218.7,406.23333333333335,0,2011-06-01
13300,196,1,598.64,598.64,1,2011-06-01
13301,30,2,327.77,163.885,0,2011-06-01
13302,334,1,95.45,95.45,0,2011-06-01
13303,208,1,61.72,61.72,0,2011-06-01
13304,159,3,910.14,303.38000000000005,0,2011-06-01
13305,53,9,1978.32,219.81333333333333,0,2011-06-01
13306,238,1,53.65,53.65,0,2011-06-01
13307,295,1,30.599999999999998,30.599999999999998,0,2011-06-01
13308,11,1,814.95,814.95,0,2011-06-01
13309,14,3,796.22,265.4066666666667,0,2011-06-01
13310,14,4,1226.82,306.70500000000004,0,2011-06-01
13312,259,1,124.75,124.75,0,2011-06-01
13313,23,4,1187.07,296.7675,0,2011-06-01
13316,62,6,6818.96,1136.4933333333333,0,2011-06-01
13317,6,14,4095.281,292.52007142857144,0,2011-06-01
13319,15,27,10616.7,393.21111111111117,1,2011-06-01
13320,21,4,1188.01,297.0025,0,2011-06-01
13324,11,14,6840.349999999999,488.5964285714286,0,2011-06-01
13326,240,1,281.76,281.76,0,2011-06-01
13327,67,10,4686.81,468.68100000000004,1,2011-06-01
13328,124,1,1308.48,1308.48,0,2011-06-01
13329,174,6,4293.52,715.5866666666667,0,2011-06-01
13330,123,2,771.92,385.96000000000004,1,2011-06-01
13331,209,1,262.4,262.4,0,2011-06-01
13333,219,2,853.5600000000001,426.78000000000003,0,2011-06-01
13334,113,2,3195.75,1597.875,1,2011-06-01
13337,354,1,1575.26,1575.26,0,2011-06-01
13338,349,1,449.85,449.85,0,2011-06-01
13339,8,1,860.12,860.12,0,2011-06-01
13340,84,3,8056.05,2685.35,0,2011-06-01
13341,68,1,775.85,775.85,0,2011-06-01
13344,85,1,1656.15,1656.15,0,2011-06-01
13345,95,1,389.5,389.5,0,2011-06-01
13346,270,4,193.5,48.375,0,2011-06-01
13357,65,2,1521.42,760.71,0,2011-06-01
13358,76,1,439.03,439.03,0,2011-06-01
13359,211,1,603.75,603.75,0,2011-06-01
13360,239,2,838.5,419.25,0,2011-06-01
13361,280,1,633.25,633.25,0,2011-06-01
13362,53,5,3884.86,776.972,0,2011-06-01
13363,217,1,731.36,731.36,0,2011-06-01
13365,25,1,700.6,700.6,0,2011-06-01
13367,239,1,510.20000000000005,510.20000000000005,0,2011-06-01
13368,64,4,1121.5,280.375,0,2011-06-01
13369,173,1,616.5600000000001,616.5600000000001,0,2011-06-01
13370,179,1,1509.74,1509.74,0,2011-06-01
13371,313,1,1108.65,1108.65,0,2011-06-01
13373,84,2,3107.79,1553.895,0,2011-06-01
13374,222,2,422.8,211.4,0,2011-06-01
13375,252,1,1013.58,1013.58,0,2011-06-01
13376,11,2,770.0,385.0,0,2011-06-01
13377,204,1,737.56,737.56,0,2011-06-01
13380,240,1,62.4,62.4,0,2011-06-01
13381,15,5,3491.94,698.388,0,2011-06-01
13382,88,2,731.9300000000001,365.96500000000003,0,2011-06-01
13383,351,1,305.28000000000003,305.28000000000003,0,2011-06-01
13384,198,4,2528.9,632.225,1,2011-06-01
13385,137,1,534.57,534.57,0,2011-06-01
13386,222,2,835.46,417.73,0,2011-06-01
13387,225,1,189.44,189.44,0,2011-06-01
13389,40,1,257.89,257.89,0,2011-06-01
13391,11,1,59.8,59.8,0,2011-06-01
13394,22,8,2696.91,337.11375,0,2011-06-01
13395,208,2,872.51,436.255,1,2011-06-01
13396,127,1,387.27000000000004,387.27000000000004,0,2011-06-01
13397,102,3,910.17,303.39000000000004,1,2011-06-01
13398,0,2,670.34,335.16999999999996,0,2011-06-01
13399,272,3,275.4,91.8,0,2011-06-01
13402,180,2,931.58,465.79,0,2011-06-01
13403,195,1,75.9,75.9,0,2011-06-01
13404,20,1,217.81,217.81,0,2011-06-01
13405,12,3,666.0500000000001,222.01666666666668,0,2011-06-01
13406,235,1,428.76,428.76,0,2011-06-01
13408,15,44,21126.31,480.14340909090913,1,2011-06-01
13410,71,4,920.62,230.155,1,2011-06-01
13414,104,3,1273.78,424.5933333333333,0,2011-06-01
13415,280,1,51.0,51.0,0,2011-06-01
13417,13,3,550.26,183.42,0,2011-06-01
13418,12,16,6542.04,408.8775,1,2011-06-01
13421,98,4,2257.59,564.3975,0,2011-06-01
13423,236,1,217.03,217.03,0,2011-06-01
13424,257,1,572.77,572.77,0,2011-06-01
13425,102,2,1344.43,672.215,1,2011-06-01
13426,46,11,3646.41,331.4918181818182,1,2011-06-01
13427,23,3,542.4300000000001,180.81000000000003,0,2011-06-01
13428,322,2,281.51,140.755,0,2011-06-01
13431,214,4,1515.99,378.9975,0,2011-06-01
13433,309,2,247.57999999999998,123.78999999999999,0,2011-06-01
13434,193,2,793.44,396.72,0,2011-06-01
13435,184,2,665.34,332.67,1,2011-06-01
13438,355,1,46.5,46.5,0,2011-06-01
13439,63,3,986.61,328.87,0,2011-06-01
13440,231,7,1295.25,185.03571428571428,0,2011-06-01
13441,239,1,424.26,424.26,0,2011-06-01
13443,256,2,514.73,257.365,0,2011-06-01
13444,182,2,631.6800000000001,315.84,0,2011-06-01
13446,238,4,1408.63,352.1575,0,2011-06-01
13448,26,7,4384.66,626.38,0,2011-06-01
13450,12,7,2206.62,315.2314285714286,0,2011-06-01
13451,19,7,3713.21,530.4585714285714,0,2011-06-01
13452,67,3,729.8,243.26666666666665,0,2011-06-01
13453,97,2,609.71,304.855,1,2011-06-01
13455,174,2,1625.73,812.865,0,2011-06-01
13456,15,1,207.66,207.66,1,2011-06-01
13458,22,8,7942.32,992.79,1,2011-06-01
13461,215,2,2378.4,1189.2,1,2011-06-01
13462,60,2,627.39,313.695,0,2011-06-01
13464,202,4,2123.62,530.905,0,2011-06-01
13465,254,1,319.62,319.62,0,2011-06-01
13466,216,3,443.14,147.71333333333334,1,2011-06-01
13468,9,42,7858.97,187.11833333333334,1,2011-06-01
13472,271,2,592.24,296.12,0,2011-06-01
13473,140,1,241.26,241.26,0,2011-06-01
13474,44,3,663.79,221.26333333333332,0,2011-06-01
13475,25,3,1278.48,426.16,1,2011-06-01
13476,89,3,1309.8,436.6000000000001,1,2011-06-01
13477,19,5,1085.78,217.156,1,2011-06-01
13478,277,2,565.27,282.635,0,2011-06-01
13479,8,4,851.37,212.8425,0,2011-06-01
13480,224,1,133.88,133.88,0,2011-06-01
13481,0,5,1849.23,369.846,0,2011-06-01
13482,40,1,184.64,184.64,0,2011-06-01
13484,49,2,624.94,312.47,0,2011-06-01
13485,41,7,1710.17,244.31,0,2011-06-01
13487,21,3,576.32,192.10666666666668,0,2011-06-01
13488,4,13,10493.34,807.1800000000001,0,2011-06-01
13489,97,2,235.68,117.84,0,2011-06-01
13491,55,16,2032.18,127.01125,0,2011-06-01
13492,22,1,315.3,315.3,0,2011-06-01
13493,83,2,618.63,309.315,0,2011-06-01
13494,119,1,316.26000000000005,316.26000000000005,0,2011-06-01
13495,40,5,3191.31,638.262,0,2011-06-01
13496,167,1,501.01,501.01,0,2011-06-01
13497,90,3,738.1,246.03333333333333,0,2011-06-01
13499,33,2,463.79,231.895,0,2011-06-01
13500,209,1,299.53,299.53,0,2011-06-01
13501,96,2,2289.94,1144.97,0,2011-06-01
13502,82,4,677.66,169.415,0,2011-06-01
13503,287,3,757.52,252.50666666666666,0,2011-06-01
13505,0,2,1916.09,958.0450000000001,1,2011-06-01
13506,124,5,1639.2,327.84000000000003,0,2011-06-01
13508,51,1,110.97,110.97,0,2011-06-01
13509,62,4,785.02,196.255,0,2011-06-01
13510,183,4,1453.94,363.485,1,2011-06-01
13512,68,3,560.09,186.6966666666667,0,2011-06-01
13513,249,1,319.85,319.85,0,2011-06-01
13514,236,1,75.0,75.0,0,2011-06-01
13515,55,2,390.00000000000006,195.0,0,2011-06-01
13516,46,2,441.85,220.925,0,2011-06-01
13519,250,1,220.46,220.46,0,2011-06-01
13520,67,5,2968.47,593.694,1,2011-06-01
13523,7,4,3505.88,876.47,0,2011-06-01
13524,27,1,159.20000000000002,159.20000000000002,1,2011-06-01
13525,56,1,282.88,282.88,0,2011-06-01
13527,9,4,1632.71,408.1775,0,2011-06-01
13529,12,1,181.1,181.1,0,2011-06-01
13531,13,4,1131.21,282.8025,0,2011-06-01
13533,75,2,146.64,73.32000000000001,1,2011-06-01
13534,7,26,4499.62,173.06230769230768,1,2011-06-01
13535,210,1,89.5,89.5,0,2011-06-01
13537,233,2,717.85,358.925,0,2011-06-01
13538,82,5,1532.64,306.52799999999996,1,2011-06-01
13539,48,4,907.58,226.895,0,2011-06-01
13540,275,1,263.14,263.14,0,2011-06-01
13541,235,1,474.9,474.9,0,2011-06-01
13542,184,8,1954.42,244.3025,0,2011-06-01
13544,48,4,466.18,116.545,0,2011-06-01
13545,198,2,374.64,187.32,0,2011-06-01
13546,8,3,653.3100000000001,217.76999999999998,0,2011-06-01
13547,216,1,175.53,175.53,0,2011-06-01
13548,51,2,507.59,253.795,0,2011-06-01
13549,0,4,600.15,150.0375,0,2011-06-01
13550,191,1,349.51,349.51,0,2011-06-01
13551,127,1,91.80000000000001,91.80000000000001,0,2011-06-01
13552,13,12,3754.08,312.84,1,2011-06-01
13554,188,7,1638.28,234.04,0,2011-06-01
13555,9,6,4816.61,802.7683333333333,0,2011-06-01
13556,237,2,200.82,100.41,0,2011-06-01
13557,88,6,1163.5,193.91666666666666,0,2011-06-01
13559,320,2,990.0,495.0,0,2011-06-01
13561,23,6,1024.49,170.74833333333333,0,2011-06-01
13562,53,3,2042.1200000000001,680.7066666666666,0,2011-06-01
13564,162,22,11199.26,509.05727272727273,0,2011-06-01
13565,142,2,284.76,142.38,0,2011-06-01
13566,242,2,542.29,271.145,0,2011-06-01
13567,236,4,1083.69,270.9225,0,2011-06-01
13569,175,3,638.35,212.78333333333333,0,2011-06-01
13570,51,1,239.49,239.49,0,2011-06-01
13571,0,12,1911.59,159.29916666666665,1,2011-06-01
13572,13,1,1384.25,1384.25,0,2011-06-01
13573,61,4,571.99,142.9975,0,2011-06-01
13574,219,1,421.25,421.25,0,2011-06-01
13576,27,11,4844.0,440.3636363636364,1,2011-06-01
13577,49,4,1533.95,383.4875,0,2011-06-01
13578,217,1,147.66,147.66,0,2011-06-01
13579,177,3,853.15,284.3833333333334,0,2011-06-01
13580,214,1,107.75,107.75,0,2011-06-01
13581,117,2,280.53000000000003,140.265,0,2011-06-01
13582,197,1,164.18,164.18,0,2011-06-01
13584,114,2,391.15,195.575,0,2011-06-01
13585,338,1,318.37,318.37,0,2011-06-01
13586,349,1,131.53,131.53,0,2011-06-01
13587,257,2,392.8,196.4,0,2011-06-01
13588,63,1,113.30000000000001,113.30000000000001,0,2011-06-01
13589,257,2,312.54,156.26999999999998,1,2011-06-01
13590,7,11,3890.92,353.72,0,2011-06-01
13591,12,3,1099.23,366.41,0,2011-06-01
13592,13,3,205.51,68.50333333333333,0,2011-06-01
13593,71,8,3221.23,402.65375,1,2011-06-01
13594,293,1,136.35000000000002,136.35000000000002,0,2011-06-01
13595,324,1,73.19,73.19,0,2011-06-01
13597,208,2,396.71,198.355,0,2011-06-01
13598,303,1,218.04,218.04,0,2011-06-01
13599,6,13,4110.5,316.1923076923077,0,2011-06-01
13600,120,1,219.52,219.52,0,2011-06-01
13601,19,3,865.02,288.34,0,2011-06-01
13602,189,2,426.90000000000003,213.45,0,2011-06-01
13605,195,1,352.78000000000003,352.78000000000003,0,2011-06-01
13606,51,2,250.42,125.21000000000001,0,2011-06-01
13607,210,1,400.3,400.3,0,2011-06-01
13608,348,1,236.2,236.2,0,2011-06-01
13610,51,5,670.79,134.158,1,2011-06-01
13611,167,5,1669.01,333.802,1,2011-06-01
13613,260,3,412.35,137.45000000000002,0,2011-06-01
13614,138,3,954.48,318.16,1,2011-06-01
13615,126,5,4532.56,906.512,0,2011-06-01
13617,216,5,734.57,146.914,1,2011-06-01
13619,352,1,128.95,128.95,0,2011-06-01
13620,336,1,112.34,112.34,0,2011-06-01
13623,18,7,1320.59,188.6557142857143,0,2011-06-01
13624,196,1,462.08,462.08,0,2011-06-01
13626,60,2,707.04,353.52,0,2011-06-01
13627,12,3,908.95,302.98333333333335,1,2011-06-01
13629,18,9,6486.5,720.7222222222222,1,2011-06-01
13630,53,2,730.92,365.46,1,2011-06-01
13631,9,4,1330.0,332.5,1,2011-06-01
13632,41,3,1257.92,419.3066666666667,1,2011-06-01
13634,50,8,2318.81,289.85125,0,2011-06-01
13635,250,1,1130.98,1130.98,0,2011-06-01
13636,60,3,541.45,180.48333333333335,0,2011-06-01
13637,34,1,422.6,422.6,1,2011-06-01
13639,244,1,312.93,312.93,0,2011-06-01
13642,23,4,514.72,128.68,0,2011-06-01
13643,190,4,1085.78,271.445,1,2011-06-01
13646,207,2,326.25,163.125,0,2011-06-01
13647,42,3,986.0,328.6666666666667,1,2011-06-01
13648,208,5,811.62,162.324,0,2011-06-01
13649,64,6,1678.88,279.81333333333333,0,2011-06-01
13650,15,4,1103.3700000000001,275.8425,0,2011-06-01
13651,189,1,132.65,132.65,0,2011-06-01
13652,64,3,1720.05,573.35,0,2011-06-01
13653,295,1,152.2,152.2,0,2011-06-01
13654,9,6,4514.83,752.4716666666667,0,2011-06-01
13655,49,3,1150.61,383.5366666666667,0,2011-06-01
13656,145,2,536.75,268.375,1,2011-06-01
13657,9,1,152.34,152.34,0,2011-06-01
13658,12,4,3337.37,834.3425,0,2011-06-01
13659,13,6,2386.39,397.73166666666674,0,2011-06-01
13660,208,1,314.59,314.59,0,2011-06-01
13662,20,8,1584.82,198.10250000000002,0,2011-06-01
13663,188,3,1312.5900000000001,437.53000000000003,1,2011-06-01
13665,194,3,1711.6599999999999,570.5533333333333,0,2011-06-01
13666,95,3,87.8,29.26666666666667,0,2011-06-01
13668,9,19,8323.49,438.07842105263154,1,2011-06-01
13669,215,1,195.0,195.0,0,2011-06-01
13671,202,1,194.95,194.95,0,2011-06-01
13672,109,2,186.39000000000001,93.19500000000001,0,2011-06-01
13674,240,1,240.68,240.68,0,2011-06-01
13675,92,1,308.44,308.44,0,2011-06-01
13676,347,1,115.60000000000001,115.60000000000001,0,2011-06-01
13677,212,2,556.1899999999999,278.095,0,2011-06-01
13679,301,1,101.71000000000001,101.71000000000001,0,2011-06-01
13680,145,4,4461.21,1115.3025,0,2011-06-01
13683,265,1,258.6,258.6,0,2011-06-01
13684,93,2,200.06,100.03,0,2011-06-01
13686,188,2,337.04,168.52,1,2011-06-01
13687,246,1,11880.84,11880.84,0,2011-06-01
13689,252,1,349.5,349.5,0,2011-06-01
13691,204,1,212.78,212.78,0,2011-06-01
13692,21,4,2497.66,624.415,0,2011-06-01
13693,182,3,851.75,283.9166666666667,0,2011-06-01
13694,0,50,63227.78,1264.5556,1,2011-06-01
13695,21,4,285.48,71.37,1,2011-06-01
13696,229,1,634.2,634.2,0,2011-06-01
13699,358,1,455.57,455.57,0,2011-06-01
13700,48,6,1210.45,201.74166666666667,1,2011-06-01
13701,254,1,161.0,161.0,0,2011-06-01
13702,253,1,135.18,135.18,0,2011-06-01
13703,126,2,425.56,212.78,0,2011-06-01
13705,181,4,1391.16,347.78999999999996,0,2011-06-01
13706,110,1,330.79,330.79,0,2011-06-01
13707,75,5,3365.86,673.1719999999999,0,2011-06-01
13708,79,1,296.88,296.88,0,2011-06-01
13709,123,4,1250.51,312.6275,1,2011-06-01
13710,231,1,101.03999999999999,101.03999999999999,0,2011-06-01
13711,26,3,432.14000000000004,144.04666666666668,0,2011-06-01
13712,54,1,228.84,228.84,0,2011-06-01
13713,216,2,492.78,246.39,0,2011-06-01
13714,273,1,161.35,161.35,0,2011-06-01
13715,89,14,6882.68,491.62,0,2011-06-01
13716,77,1,138.28,138.28,0,2011-06-01
13717,48,4,888.88,222.22000000000003,1,2011-06-01
13718,54,2,306.55,153.275,0,2011-06-01
13719,13,7,1710.68,244.38285714285715,0,2011-06-01
13720,46,2,432.1,216.05,1,2011-06-01
13721,203,1,217.39999999999998,217.39999999999998,0,2011-06-01
13722,90,7,4058.9300000000003,579.8471428571428,0,2011-06-01
13723,25,4,788.62,197.155,0,2011-06-01
13725,33,6,1751.6,291.93333333333334,1,2011-06-01
13728,6,8,1387.88,173.48499999999999,0,2011-06-01
13729,243,2,366.85,183.425,0,2011-06-01
13731,27,2,610.59,305.295,0,2011-06-01
13733,218,1,337.93,337.93,0,2011-06-01
13734,316,3,6422.040000000001,2140.6800000000003,0,2011-06-01
13735,42,5,4736.75,947.35,1,2011-06-01
13736,68,5,1671.05,334.21,0,2011-06-01
13737,8,1,339.59999999999997,339.59999999999997,0,2011-06-01
13738,204,1,440.93,440.93,0,2011-06-01
13739,335,1,75.3,75.3,0,2011-06-01
13740,48,3,975.18,325.06,0,2011-06-01
13741,25,1,162.96,162.96,1,2011-06-01
13742,21,5,1642.48,328.496,1,2011-06-01
13743,25,2,353.15999999999997,176.57999999999998,0,2011-06-01
13744,100,1,893.16,893.16,0,2011-06-01
13745,354,1,477.32,477.32,1,2011-06-01
13746,221,1,176.69,176.69,0,2011-06-01
13747,181,2,249.39999999999998,124.69999999999999,0,2011-06-01
13748,40,6,1727.85,287.97499999999997,0,2011-06-01
13750,104,6,2022.96,337.16,1,2011-06-01
13751,96,1,296.25,296.25,0,2011-06-01
13752,16,4,1129.1200000000001,282.28000000000003,1,2011-06-01
13753,95,1,741.26,741.26,0,2011-06-01
13754,125,2,320.45,160.22500000000002,0,2011-06-01
13756,13,9,4545.200000000001,505.0222222222222,1,2011-06-01
13758,9,8,4895.78,611.9725,0,2011-06-01
13760,64,3,913.62,304.54,0,2011-06-01
13761,310,2,292.12,146.06,1,2011-06-01
13762,26,1,306.72,306.72,0,2011-06-01
13763,225,2,3502.48,1751.24,0,2011-06-01
13764,145,1,499.89,499.89,0,2011-06-01
13766,303,1,190.35,190.35,0,2011-06-01
13767,11,46,19387.88,421.4756521739131,1,2011-06-01
13769,15,11,3467.8700000000003,315.2609090909091,0,2011-06-01
13770,230,2,521.04,260.52,0,2011-06-01
13771,7,4,2798.41,699.6025,0,2011-06-01
13772,47,4,1378.43,344.6075,0,2011-06-01
13773,204,1,210.14000000000001,210.14000000000001,0,2011-06-01
13776,236,2,623.98,311.99,0,2011-06-01
13777,15,35,30751.65,878.6185714285715,1,2011-06-01
13778,299,2,593.08,296.54,0,2011-06-01
13779,323,1,161.13,161.13,0,2011-06-01
13780,215,1,375.81,375.81,1,2011-06-01
13781,58,1,127.84,127.84,0,2011-06-01
13782,42,5,660.68,132.136,0,2011-06-01
13783,295,1,206.85,206.85,0,2011-06-01
13784,26,8,1219.9099999999999,152.48874999999998,1,2011-06-01
13785,236,4,542.49,135.6225,0,2011-06-01
13786,175,2,1105.7,552.8499999999999,0,2011-06-01
13787,172,3,618.43,206.14333333333332,0,2011-06-01
13788,313,1,3.75,3.75,0,2011-06-01
13789,196,1,239.45999999999998,239.45999999999998,0,2011-06-01
13792,95,2,263.0,131.5,0,2011-06-01
13794,354,1,126.03,126.03,0,2011-06-01
13795,196,3,613.8,204.6,0,2011-06-01
13796,307,1,289.7,289.7,0,2011-06-01
13797,244,1,512.58,512.58,0,2011-06-01
13798,4,59,44355.91,751.7950847457628,1,2011-06-01
13799,102,5,1545.34,309.068,0,2011-06-01
13800,117,2,1200.86,600.4300000000001,0,2011-06-01
13802,62,10,17070.44,1707.0439999999999,0,2011-06-01
13803,63,2,905.38,452.68999999999994,0,2011-06-01
13804,97,3,1296.3600000000001,432.12000000000006,0,2011-06-01
13807,175,1,225.2,225.2,0,2011-06-01
13809,113,3,679.7,226.5666666666667,0,2011-06-01
13811,43,2,481.5,240.75,1,2011-06-01
13813,335,1,471.87,471.87,0,2011-06-01
13814,335,1,678.2,678.2,0,2011-06-01
13815,126,4,3721.5299999999997,930.3825,1,2011-06-01
13817,159,1,128.7,128.7,0,2011-06-01
13818,237,1,61.28,61.28,0,2011-06-01
13819,109,3,1140.35,380.1166666666666,0,2011-06-01
13820,226,1,266.23,266.23,0,2011-06-01
13821,69,2,603.04,301.52,0,2011-06-01
13823,188,2,1215.05,607.525,0,2011-06-01
13824,11,7,2160.54,308.6485714285714,0,2011-06-01
13829,229,1,102.0,102.0,0,2011-06-01
13831,8,6,3086.31,514.385,0,2011-06-01
13832,230,1,561.49,561.49,0,2011-06-01
13833,212,1,316.56,316.56,0,2011-06-01
13835,23,2,405.2,202.6,0,2011-06-01
13836,207,2,620.37,310.185,0,2011-06-01
13837,19,2,271.24,135.62,0,2011-06-01
13838,177,6,1272.03,212.005,0,2011-06-01
13839,294,1,139.95000000000002,139.95000000000002,0,2011-06-01
13840,224,1,651.4,651.4,0,2011-06-01
13841,60,1,85.0,85.0,0,2011-06-01
13842,7,11,3552.32,322.9381818181818,0,2011-06-01
13843,189,1,319.75,319.75,0,2011-06-01
13846,50,3,1106.66,368.8866666666667,0,2011-06-01
13848,105,5,2215.0,443.0,0,2011-06-01
13849,205,2,1421.7,710.8499999999999,1,2011-06-01
13851,96,5,2002.0200000000002,400.40400000000005,0,2011-06-01
13854,4,23,7518.509999999999,326.8917391304348,0,2011-06-01
13855,308,1,107.24000000000001,107.24000000000001,0,2011-06-01
13856,11,5,478.84,95.768,1,2011-06-01
13857,201,5,786.26,157.252,0,2011-06-01
13859,134,2,515.86,257.93,0,2011-06-01
13861,237,2,273.26,136.63,0,2011-06-01
13862,40,4,1199.04,299.76,1,2011-06-01
13863,55,3,935.03,311.6766666666667,0,2011-06-01
13864,194,1,662.4000000000001,662.4000000000001,0,2011-06-01
13865,97,1,123.30000000000001,123.30000000000001,1,2011-06-01
13867,26,1,138.85,138.85,0,2011-06-01
13869,70,7,4836.54,690.9342857142857,0,2011-06-01
13870,95,6,2199.77,366.62833333333333,1,2011-06-01
13871,14,7,3025.33,432.19,1,2011-06-01
13872,335,1,303.14,303.14,0,2011-06-01
13873,26,5,617.02,123.404,0,2011-06-01
13874,166,3,1108.17,369.39000000000004,0,2011-06-01
13875,65,6,2143.74,357.28999999999996,1,2011-06-01
13877,278,1,177.61,177.61,0,2011-06-01
13878,355,1,159.6,159.6,0,2011-06-01
13880,25,8,1972.95,246.61875,1,2011-06-01
13881,21,20,22127.88,1106.394,1,2011-06-01
13883,26,8,3966.88,495.85999999999996,0,2011-06-01
13884,85,8,1297.13,162.14125,0,2011-06-01
13885,8,1,399.15,399.15,1,2011-06-01
13887,12,1,349.55,349.55,0,2011-06-01
13888,26,4,1515.02,378.755,0,2011-06-01
13889,190,3,943.6500000000001,314.55,0,2011-06-01
13890,166,2,503.63,251.815,0,2011-06-01
13891,186,2,465.16,232.58,0,2011-06-01
13892,54,2,163.96,81.97999999999999,0,2011-06-01
13893,105,1,821.1,821.1,0,2011-06-01
13894,118,1,160.85,160.85,0,2011-06-01
13895,323,1,584.4499999999999,584.4499999999999,1,2011-06-01
13897,246,1,366.89,366.89,0,2011-06-01
13898,133,2,686.4,343.20000000000005,0,2011-06-01
13899,82,1,298.5,298.5,0,2011-06-01
13900,0,4,1341.59,335.39750000000004,1,2011-06-01
13901,64,9,2041.28,226.80888888888887,0,2011-06-01
13903,208,1,165.45000000000002,165.45000000000002,0,2011-06-01
13904,102,1,201.12,201.12,0,2011-06-01
13906,217,1,42.0,42.0,0,2011-06-01
13908,22,2,831.11,415.555,0,2011-06-01
13909,231,2,286.6,143.29999999999998,0,2011-06-01
13911,5,10,2570.75,257.075,0,2011-06-01
13912,231,1,124.95,124.95,0,2011-06-01
13913,314,1,42.22,42.22,0,2011-06-01
13915,202,1,70.80000000000001,70.80000000000001,0,2011-06-01
13916,271,3,911.31,303.77,0,2011-06-01
13918,61,1,198.2,198.2,0,2011-06-01
13919,232,2,975.87,487.935,0,2011-06-01
13920,239,3,1251.03,417.01,0,2011-06-01
13921,210,3,627.95,209.3166666666667,0,2011-06-01
13922,159,3,865.2,288.40000000000003,0,2011-06-01
13927,245,1,359.27,359.27,0,2011-06-01
13929,134,4,1601.78,400.445,1,2011-06-01
13931,88,6,2266.64,377.7733333333333,0,2011-06-01
13932,102,1,307.4,307.4,0,2011-06-01
13934,71,1,922.1,922.1,0,2011-06-01
13936,190,2,563.08,281.54,1,2011-06-01
13937,210,1,721.28,721.28,1,2011-06-01
13939,119,3,883.78,294.5933333333333,0,2011-06-01
13941,105,7,5432.09,776.012857142857,1,2011-06-01
13942,342,1,320.0,320.0,0,2011-06-01
13945,202,2,854.15,427.075,0,2011-06-01
13946,9,3,1039.68,346.56,0,2011-06-01
13948,168,2,286.45,143.22500000000002,0,2011-06-01
13950,54,1,179.30999999999997,179.30999999999997,0,2011-06-01
13951,44,2,516.05,258.025,1,2011-06-01
13952,25,7,6246.391,892.3415714285713,0,2011-06-01
13953,18,5,2750.0,550.0,1,2011-06-01
13955,113,2,427.31,213.655,0,2011-06-01
13956,51,2,293.67,146.83499999999998,0,2011-06-01
13957,225,1,199.35,199.35,0,2011-06-01
13958,187,3,2766.53,922.1766666666666,0,2011-06-01
13959,89,5,815.42,163.084,0,2011-06-01
13961,200,1,538.4,538.4,0,2011-06-01
13962,53,2,310.85,155.425,0,2011-06-01
13963,116,15,2607.7,173.84666666666666,0,2011-06-01
13964,195,2,438.9,219.45,0,2011-06-01
13965,284,1,210.6,210.6,0,2011-06-01
13966,243,1,390.86,390.86,0,2011-06-01
13967,204,1,85.6,85.6,0,2011-06-01
13968,231,1,123.66,123.66,0,2011-06-01
13969,26,20,5144.61,257.2305,1,2011-06-01
